date-heure,url,nombre_signatures
2025-10-10 20:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,15998
2025-10-10 21:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171180
2025-10-10 21:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16009
2025-10-10 22:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171191
2025-10-10 22:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16013
2025-10-10 23:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171200
2025-10-10 23:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16019
2025-10-11 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171208
2025-10-11 00:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16020
2025-10-11 01:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171210
2025-10-11 01:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16021
2025-10-11 02:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171212
2025-10-11 02:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16022
2025-10-11 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171214
2025-10-11 03:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16024
2025-10-11 04:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171224
2025-10-11 04:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16025
2025-10-11 05:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171229
2025-10-11 05:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16028
2025-10-11 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171237
2025-10-11 06:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16029
2025-10-11 07:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171256
2025-10-11 07:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16035
2025-10-11 08:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171296
2025-10-11 08:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16040
2025-10-11 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171323
2025-10-11 09:00:01,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16047
2025-10-11 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171343
2025-10-11 10:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16052
2025-10-11 11:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-2743,171358
2025-10-11 11:00:02,https://petitions.assemblee-nationale.fr/initiatives/i-4023,16058
