"date","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
2023-09-25,77.112676056338,66.5492957746479,17.6678445229682,13.0281690140845,22.887323943662,29.5774647887324,71.8875502008032,47.9508196721311,77.4590163934426,51.8518518518519,25.6198347107438,76.6666666666667,NA
2023-09-26,78.169014084507,64.7887323943662,18.6619718309859,14.0845070422535,23.2394366197183,30.2816901408451,72.289156626506,48.3606557377049,78.2786885245902,51.440329218107,24.3801652892562,77.0833333333333,NA
2023-09-27,78.7985865724382,63.3802816901408,19.0140845070423,14.0845070422535,24.7349823321555,30.2816901408451,71.8875502008032,48.3606557377049,77.8688524590164,49.7942386831276,24.7933884297521,76.25,NA
2023-09-28,79.2253521126761,63.7323943661972,18.6619718309859,14.7887323943662,25.4416961130742,31.3380281690141,72.6907630522088,47.9508196721311,79.0983606557377,50.6172839506173,24.7933884297521,74.1666666666667,NA
2023-09-29,79.5774647887324,63.0281690140845,18.6619718309859,13.7809187279152,26.4084507042254,30.3886925795053,72.289156626506,48.3606557377049,78.2786885245902,51.0288065843621,25.6198347107438,72.5,NA
2023-09-30,80.2120141342756,63.7323943661972,19.0140845070423,13.7809187279152,27.8169014084507,30.6338028169014,71.8875502008032,47.5409836065574,79.0983606557377,51.440329218107,26.0330578512397,73.3333333333333,NA
2023-10-01,80.2816901408451,63.9575971731449,18.7279151943463,14.1342756183746,29.5774647887324,29.9295774647887,71.4859437751004,49.1803278688525,79.0983606557377,49.7942386831276,26.8595041322314,70.8333333333333,NA
2023-10-02,81.5602836879433,65.1408450704225,19.0812720848057,14.4366197183099,30.2491103202847,30.6338028169014,71.8875502008032,50.8196721311475,78.2786885245902,46.0905349794239,24.7933884297521,71.6666666666667,NA
2023-10-03,81.2056737588652,64.4366197183099,18.7279151943463,14.7887323943662,28.169014084507,32.7464788732394,70.6827309236948,52.0491803278689,79.0983606557377,43.6213991769547,25.2066115702479,72.0833333333333,NA
2023-10-04,81.6901408450704,62.6760563380282,18.6619718309859,14.1342756183746,27.8169014084507,33.0985915492958,72.6907630522088,52.8688524590164,78.6885245901639,42.3868312757202,21.900826446281,72.0833333333333,NA
2023-10-05,81.6901408450704,63.2508833922262,17.9577464788732,14.4366197183099,27.4647887323944,33.8028169014084,71.8875502008032,52.8688524590164,79.9180327868852,41.1522633744856,21.0743801652893,71.6666666666667,NA
2023-10-06,82.0422535211268,64.0845070422535,17.9577464788732,14.1843971631206,25.3521126760563,35.2112676056338,72.289156626506,52.4590163934426,79.9180327868852,40.7407407407407,21.900826446281,74.1666666666667,NA
2023-10-07,82.7464788732394,64.0845070422535,18.0212014134276,13.3802816901408,25.7042253521127,36.5248226950355,73.4939759036145,51.6393442622951,79.9180327868852,40.7407407407407,21.4876033057851,74.5833333333333,NA
2023-10-08,83.8028169014084,64.0845070422535,17.6678445229682,12.3239436619718,26.4084507042254,36.9718309859155,73.4939759036145,52.0491803278689,79.5081967213115,41.5637860082305,20.6611570247934,75.8333333333333,NA
2023-10-09,83.4507042253521,61.6197183098592,17.3758865248227,10.2112676056338,25,37.3239436619718,74.2971887550201,52.8688524590164,79.5081967213115,40.7407407407407,21.4876033057851,75.4166666666667,NA
2023-10-10,83.4507042253521,59.8591549295775,16.6077738515901,10.6007067137809,25.0883392226148,37.4558303886926,75.3036437246964,52.0491803278689,78.2786885245902,41.5637860082305,21.4876033057851,75.4166666666667,NA
2023-10-11,83.7455830388693,59.1549295774648,17.6678445229682,9.85915492957746,25.7042253521127,36.9718309859155,75.3036437246964,52.0491803278689,79.5081967213115,41.1522633744856,21.4876033057851,75.8333333333333,NA
2023-10-12,84.1549295774648,59.1549295774648,18.0212014134276,8.48056537102473,26.5017667844523,36.6197183098592,76.5182186234818,50.8196721311475,79.5081967213115,41.5637860082305,21.900826446281,76.6666666666667,NA
2023-10-13,84.5070422535211,59.1549295774648,17.2535211267606,8.45070422535211,28.169014084507,36.6197183098592,76.5182186234818,50.8196721311475,79.5081967213115,41.1522633744856,23.1404958677686,77.5,NA
2023-10-14,84.3971631205674,56.3380281690141,16.5492957746479,8.12720848056537,29.2253521126761,34.2756183745583,76.9230769230769,48.7704918032787,78.6885245901639,41.1522633744856,23.5537190082645,78.75,NA
2023-10-15,83.7455830388693,54.9295774647887,16.5492957746479,8.45070422535211,28.8732394366197,33.4507042253521,76.5182186234818,48.7704918032787,77.4590163934426,40.7407407407407,24.3801652892562,75,NA
2023-10-16,85.5633802816901,55.9859154929577,17.2535211267606,9.85915492957746,30.7420494699647,35.5633802816901,79.7570850202429,51.2295081967213,77.4590163934426,41.1522633744856,25.6198347107438,75.8333333333333,NA
2023-10-17,85.2112676056338,56.3380281690141,17.6056338028169,9.85915492957746,30.6338028169014,34.5070422535211,80.1619433198381,50.8196721311475,75.4098360655738,40.7407407407407,26.8595041322314,76.25,NA
2023-10-18,86.2676056338028,55.6338028169014,17.2535211267606,10.2112676056338,30.6338028169014,34.8591549295775,80.1619433198381,51.6393442622951,73.7704918032787,41.5637860082305,28.099173553719,75.4166666666667,NA
2023-10-19,86.9718309859155,54.2253521126761,17.6056338028169,10.2112676056338,32.3943661971831,35.5633802816901,79.7570850202429,51.6393442622951,71.7213114754098,41.9753086419753,29.7520661157025,75.4166666666667,NA
2023-10-20,86.2676056338028,53.356890459364,18.0212014134276,10.5633802816901,32.7464788732394,36.2676056338028,80.5668016194332,52.8688524590164,67.2131147540984,43.6213991769547,28.5123966942149,75.4166666666667,NA
2023-10-21,86.9718309859155,50.530035335689,18.3745583038869,10.9540636042403,33.8028169014084,36.9718309859155,80.9716599190283,53.6885245901639,65.1639344262295,44.0329218106996,28.5123966942149,72.5,NA
2023-10-22,85.9154929577465,50,17.6056338028169,12.3239436619718,34.8591549295775,37.3239436619718,80.1619433198381,54.9180327868852,61.8852459016393,44.8559670781893,31.404958677686,71.25,NA
2023-10-23,85.9154929577465,49.6478873239437,17.2535211267606,11.9718309859155,34.1549295774648,36.2676056338028,80.9716599190283,56.9672131147541,58.1967213114754,41.9753086419753,31.8181818181818,70.4166666666667,NA
